Date,Price,Open,High,Low,Volume
2016-04-11,26981.6,27044.36,27044.36,26896.11,151.85
2016-03-11,27044.36,27223.08,27592.42,27031.6,112.52
2016-02-11,27223.08,27252.48,27309.0,27211.28,202.70
2016-01-11,27252.48,27219.69,27277.25,27196.56,186.86
2016-10-31,27220.09,27294.21,27317.1,27215.56,219.90
2016-10-28,27294.21,27236.78,27296.32,27192.46,148.45
2016-10-27,27236.78,27120.39,27242.02,27080.2,155.59
2016-10-26,27120.39,27098.52,27121.77,27007.21,159.99
2016-10-25,27098.52,27575.07,27588.24,27093.23,112.43
2016-10-24,27575.03,27596.82,27630.83,27567.48,101.18
2016-10-21,27596.82,27598.34,27627.63,27573.06,70.94
2016-10-20,27598.34,27478.04,27720.3,27478.04,111.90
2016-10-19,27478.04,27555.31,27557.14,27460.67,75.01
2016-10-18,27555.31,27634.99,27678.2,27555.31,154.11
2016-10-17,27634.99,27861.03,27867.5,27631.05,255.81
2016-10-14,27861.03,27854.78,28264.33,27821.27,220.85
2016-10-13,27854.78,28027.23,28030.72,27803.76,380.75
2016-12-10,28027.23,28034.32,28058.03,27921.68,155.58
2016-11-10,28034.32,27925.0,28060.76,27901.45,234.19
2016-10-10,27925.35,27835.22,27953.31,27808.88,171.46
2016-07-10,27835.22,28031.9,28043.08,27812.39,200.84
2016-06-10,28026.59,28009.4,28065.18,27936.56,348.80
2016-05-10,28009.4,28277.93,28282.16,27981.39,187.16
2016-04-10,28283.99,28335.4,28346.0,28217.85,198.10
2016-09-30,28335.4,28247.56,28335.4,27907.57,217.81
2016-09-29,28247.56,28236.23,28299.24,28168.85,170.37
2016-09-28,28236.23,28248.86,28252.97,28161.95,159.05
2016-09-27,28248.86,28263.16,28269.07,28174.07,294.91
2016-09-26,28263.16,28247.07,28290.24,28238.96,249.77
2016-09-23,28247.11,28166.42,28303.44,28140.14,265.07
2016-09-22,28166.42,28214.57,28292.01,28137.67,410.06
2016-09-21,28214.57,28209.93,28239.64,28161.91,225.10
2016-09-20,28209.93,27839.93,28225.53,27839.09,231.46
2016-09-19,27839.93,27858.48,28049.07,27811.15,328.20
2016-09-16,27858.48,27725.4,27858.56,27661.62,228.93
2016-09-15,27725.4,27642.13,27748.04,27633.38,200.29
2016-09-14,27642.13,27577.52,27642.13,27541.48,182.30
2016-09-09,27577.52,27574.09,27611.31,27557.65,272.85
2016-08-09,27574.09,27522.62,27574.77,27445.4,242.74
2016-07-09,27522.62,27503.75,27528.97,27365.77,295.66
2016-06-09,27503.81,27707.12,27707.12,27503.81,176.77
2016-05-09,27707.12,27756.67,27786.75,27679.42,195.02
2016-02-09,27756.67,28419.92,28488.0,27744.76,309.45
2016-01-09,28419.92,27599.03,28421.27,27599.03,229.23
2016-08-31,27599.03,27493.12,27612.13,27487.2,262.61
2016-08-30,27493.12,27368.41,27517.13,27364.18,230.13
2016-08-29,27368.41,27450.91,27452.83,27312.47,254.81
2016-08-26,27450.91,27379.95,27573.19,27271.24,254.81
2016-08-25,27379.95,27880.46,27883.68,27365.22,254.81
2016-08-24,27880.46,27810.28,27881.03,27753.84,254.81
2016-08-23,27810.28,27812.06,27921.99,27728.9,254.81
2016-08-22,27817.0,27650.32,27842.91,27650.32,254.81
2016-08-19,27650.32,27420.99,27681.31,27420.99,254.81
2016-08-18,27420.99,27437.25,27565.48,27365.25,254.81
2016-08-17,27437.25,27389.02,27536.23,27355.19,254.81
2016-08-16,27389.02,27316.52,27438.07,27294.28,254.81
2016-08-15,27316.52,27246.88,27341.27,27179.66,254.81
2016-12-08,27246.98,27280.95,27291.06,27180.04,254.81
2016-11-08,27280.95,27421.83,27461.59,27241.08,254.81
2016-10-08,27421.83,27272.14,27421.83,27220.76,254.81
2016-09-08,27272.14,27394.98,27476.31,27248.35,254.81
2016-08-08,27394.98,27425.86,27458.99,27313.96,254.81
2016-05-08,27425.86,27751.34,27766.99,27425.86,254.81
2016-04-08,27751.34,27687.8,27795.31,27658.43,254.81
2016-03-08,27687.8,27831.95,27840.55,27687.17,254.81
2016-02-08,27831.95,27843.0,28006.15,27757.96,254.81
2016-01-08,27843.0,28009.93,28040.45,27802.49,254.81
2016-07-29,28009.93,28057.91,28130.08,28003.61,254.81
2016-07-28,28046.96,28205.62,28207.06,28040.68,254.81
2016-07-27,28205.62,27945.02,28263.02,27945.02,254.81
2016-07-26,27945.02,27629.9,27985.69,27619.37,254.81
2016-07-25,27629.9,27659.44,27693.1,27449.64,254.81
2016-07-22,27659.44,27997.29,28078.29,27659.44,254.81
2016-07-21,27997.29,28221.18,28223.24,27990.26,254.81
2016-07-20,28221.18,28488.56,28489.57,28201.38,254.81
2016-07-19,28488.56,28733.9,28739.38,28472.53,254.81
2016-07-18,28740.24,28805.45,28875.74,28681.21,254.81
2016-07-15,28805.45,28703.09,28855.18,28702.55,254.81
2016-07-14,28703.09,28730.42,28736.87,28658.2,254.81
2016-07-13,28730.42,28857.74,28861.2,28694.82,254.81
2016-12-07,28857.34,28813.71,28942.99,28709.73,254.81
2016-11-07,28813.51,28854.98,28890.5,28598.46,254.81
2016-08-07,28854.98,29002.26,29041.12,28828.74,254.81
2016-04-07,29005.33,29305.4,29332.39,28980.61,254.81
2016-01-07,29305.4,29597.79,29601.05,29259.39,254.81
2016-06-30,29597.79,29812.91,29846.67,29580.93,254.81
2016-06-29,29812.91,29575.24,29868.23,29529.95,254.81
2016-06-28,29575.24,29840.23,29840.23,29342.05,254.81
2016-06-27,29843.79,30649.66,30683.18,29820.44,254.81
2016-06-24,30649.66,31071.25,31073.32,30163.91,254.81
2016-06-23,31071.25,30127.82,31071.25,30127.82,254.81
2016-06-22,30127.82,29422.71,30134.68,29422.71,254.81
2016-06-21,29422.71,28769.9,29425.4,28725.53,254.81
2016-06-20,28769.9,29247.27,29355.21,28752.98,254.81
2016-06-17,29247.27,28489.89,29271.57,28489.89,254.81
2016-06-16,28489.87,27917.23,28755.05,27917.23,254.81
2016-06-15,27891.96,27034.05,27891.96,27034.05,254.81
2016-06-14,27034.05,27103.38,27116.21,26966.95,254.81
2016-06-13,27103.38,27232.62,27264.55,27051.17,254.81
2016-10-06,27232.62,27284.83,27439.33,27205.65,254.81
2016-09-06,27284.83,27098.18,27347.99,27091.63,254.81
2016-08-06,27098.18,27475.48,27496.62,27090.25,254.81
2016-07-06,27475.48,27585.06,27585.06,27440.42,254.81
2016-06-06,27599.48,27634.42,27716.1,27488.88,254.81
2016-03-06,27634.48,27183.64,27660.83,27181.82,254.81
2016-02-06,27183.64,26890.02,27218.6,26446.96,254.81
2016-01-06,26910.23,27663.16,27663.16,26893.58,254.81
2016-05-31,27671.08,28902.25,28907.56,27657.31,254.81
2016-05-27,28902.25,28877.47,29125.78,28877.47,254.81
2016-05-26,28877.47,28260.61,28963.21,28260.61,254.81
2016-05-25,28260.61,27231.5,28261.65,27231.5,254.81
2016-05-24,27231.5,27015.97,27231.5,26993.78,254.81
2016-05-23,27015.97,27116.45,27116.45,26832.75,254.81
2016-05-20,27129.41,27028.24,27155.15,27008.06,254.81
2016-05-19,27028.24,26763.86,27055.35,26753.13,254.81
2016-05-18,26763.86,26655.48,26771.74,26570.02,254.81
2016-05-17,26655.48,26799.44,26873.71,26575.85,254.81
2016-05-16,26818.77,26441.03,26859.08,26401.02,254.81
2016-05-13,26441.03,25865.06,26673.11,25865.06,254.81
2016-12-05,25865.06,25630.62,25865.06,25630.04,254.81
2016-11-05,25630.62,25646.56,25714.07,25601.15,254.81
2016-10-05,25646.84,25828.3,25876.49,25612.34,254.81
2016-09-05,25828.3,25701.6,25898.82,25701.6,254.81
2016-06-05,25701.6,25563.78,25726.03,25451.44,254.81
2016-05-05,25563.78,25715.42,25717.78,25512.94,254.81
2016-04-05,25716.06,25865.5,26087.04,25680.65,254.81
2016-03-05,25865.5,25062.41,25930.87,25059.05,254.81
2016-04-29,25062.41,24957.08,25164.14,24951.08,254.81
2016-04-28,24957.08,24809.29,25033.37,24806.05,254.81
2016-04-27,24809.29,24823.86,24852.71,24749.15,254.81
2016-04-26,24824.84,24773.51,24874.01,24760.49,254.81
2016-04-25,24765.1,24850.11,24853.47,24740.3,254.81
2016-04-22,24850.11,24909.88,24913.12,24817.1,254.81
2016-04-21,24909.88,24784.95,24916.15,24784.95,254.81
2016-04-20,24784.95,24659.17,24788.39,24659.17,254.81
2016-04-19,24624.56,24636.56,24645.12,24577.41,254.81
2016-04-18,24596.34,24719.27,24719.27,24576.59,254.81
2016-04-15,24719.44,24746.04,24760.37,24613.51,254.81
2016-04-14,24746.16,24637.91,24746.16,24621.09,254.81
2016-04-13,24637.91,24639.48,24680.18,24580.49,254.81
2016-12-04,24639.48,24648.84,24654.56,24569.72,254.81
2016-11-04,24649.39,25328.06,25337.21,24638.38,254.81
2016-08-04,25328.06,25369.51,25378.09,25292.46,254.81
2016-07-04,25369.52,25455.69,25457.82,25193.74,254.81
2016-06-04,25464.94,25454.75,25466.94,25429.21,254.81
2016-05-04,25454.75,25349.07,25455.82,25338.3,254.81
2016-04-04,25349.07,25507.09,25532.76,25288.64,254.81
2016-01-04,25507.09,25306.22,25507.09,25284.17,254.81
2016-03-31,25306.22,25145.28,25351.81,25141.91,254.81
2016-03-30,25145.28,25545.1,25617.2,25267.62,254.81
2016-03-29,25277.29,25899.91,25906.07,25502.53,254.81
2016-03-24,25899.91,25736.92,25918.6,25736.92,254.81
2016-03-23,25736.92,26020.4,26026.48,25687.65,254.81
2016-03-22,26020.4,25902.95,26067.87,25898.92,254.81
2016-03-21,25902.95,25694.79,25992.67,25660.4,254.81
2016-03-18,25694.79,25679.87,25694.79,25512.71,254.81
2016-03-17,25679.03,25657.48,25733.36,25589.18,254.81
2016-03-16,25657.48,25744.2,25745.11,25639.33,254.81
2016-03-15,25745.13,25814.03,25908.2,25714.06,254.81
2016-03-14,25853.58,25988.4,26250.34,25806.99,254.81
2016-11-03,25988.4,25923.77,26093.31,25922.04,254.81
2016-10-03,25923.77,25885.31,25942.76,25867.29,254.81
2016-09-03,25885.31,25755.01,25892.29,25755.01,254.81
2016-08-03,25755.01,25890.94,25978.12,25510.43,254.81
2016-07-03,25890.94,25821.9,25891.28,25793.64,254.81
2016-04-03,25820.1,25817.68,25819.75,25731.27,254.81
2016-03-03,25816.29,25396.83,25816.29,25342.52,254.81
2016-02-03,25396.83,24838.31,25560.26,24838.31,254.81
2016-01-03,24838.31,24570.73,24846.12,24436.97,254.81
2016-02-29,24570.73,24228.79,24574.16,24181.51,254.81
2016-02-26,24228.79,24042.73,24234.04,24034.28,254.81
2016-02-25,24042.73,23883.34,24078.1,23872.14,254.81
2016-02-24,23883.34,24090.98,24091.01,23881.05,254.81
2016-02-23,24090.98,24423.37,24437.75,24066.36,254.81
2016-02-22,24423.37,24432.51,24478.02,24394.89,254.81
2016-02-19,24432.51,24261.69,24445.18,24256.81,254.81
2016-02-18,24261.69,24056.12,24262.04,24003.3,254.81
2016-02-17,24056.12,24514.91,24543.32,24049.1,254.81
2016-02-16,24514.91,24827.5,24828.9,24511.38,254.81
2016-02-15,24827.5,24689.69,24845.69,24375.1,254.81
2016-12-02,24689.69,24664.89,24893.66,24446.27,254.81
2016-11-02,24664.89,24135.4,24671.82,24135.4,254.81
2016-10-02,24135.4,23981.09,24135.4,23933.23,254.81
2016-09-02,23981.09,23977.1,23981.09,23589.16,254.81
2016-08-02,23977.17,23501.87,23977.17,23461.97,254.81
2016-05-02,23501.87,23532.29,23656.73,23353.84,254.81
2016-04-02,23517.19,23605.89,23715.84,23384.75,254.81
2016-03-02,23605.89,23834.87,23878.02,23537.43,254.81
2016-02-02,23834.87,23826.76,23865.58,23723.94,254.81
2016-01-02,23826.76,23916.15,24168.39,23784.32,254.81
2016-01-29,23916.15,23598.85,23923.26,23598.85,254.81
2016-01-28,23598.85,23333.34,23667.82,23333.34,254.81
2016-01-27,23333.34,23832.03,23832.03,23311.95,254.81
2016-01-26,23832.03,23963.64,23996.94,23786.73,254.81
2016-01-25,23963.64,23826.5,24145.9,23821.12,254.81
2016-01-22,23826.5,23686.67,23826.5,23484.17,254.81
2016-01-21,23686.67,23335.01,23687.13,23335.01,254.81
2016-01-20,23335.01,22456.32,23384.57,22456.32,254.81
2016-01-19,22456.32,22550.83,22557.59,22330.96,254.81
2016-01-18,22550.83,23514.04,23514.04,22547.72,254.81
2016-01-15,23514.04,24239.98,24239.98,23371.54,254.81
2016-01-14,24239.98,25103.05,25103.05,24223.22,254.81
2016-01-13,25103.05,26034.93,26094.44,25071.57,254.81
2016-12-01,26034.93,26350.18,26400.35,26024.39,254.81
2016-11-01,26350.18,27028.39,27070.4,26303.7,254.81
2016-08-01,27028.39,27266.18,27275.24,26628.27,254.81
2016-07-01,27266.18,27180.76,27266.18,26702.22,254.81
2016-06-01,27180.76,28102.14,28131.7,27129.0,254.81
2016-05-01,28102.14,28370.32,28373.15,28079.08,254.81
2016-04-01,28370.32,28642.25,28707.29,28350.59,254.81
2015-12-31,28642.25,27777.83,28642.25,27690.0,254.81
2015-12-30,27777.83,26763.24,27777.83,26762.14,254.81
2015-12-29,26763.24,26871.24,26963.39,26476.17,254.81
2015-12-23,26871.24,26918.22,26963.08,26742.05,254.81
2015-12-22,26918.22,26728.64,26918.22,26565.26,254.81
2015-12-21,26728.64,26537.36,26728.64,26493.64,254.81
2015-12-18,26537.36,26952.44,26992.5,26528.42,254.81
2015-12-17,26953.05,26948.43,27040.07,26945.93,254.81
2015-12-16,26948.43,26950.76,27246.84,26894.2,254.81
2015-12-15,26950.76,27179.28,27185.31,26890.52,254.81
2015-12-14,27179.28,27269.71,27334.14,27140.37,254.81
2015-11-12,27269.71,27205.72,27430.35,27201.86,254.81
2015-10-12,27205.95,27004.5,27220.48,26992.94,254.81
2015-09-12,27004.5,27533.03,27584.39,26856.37,254.81
2015-08-12,27533.03,27833.89,28675.96,27496.29,254.81
2015-07-12,27833.89,27631.05,27833.89,27332.95,254.81
2015-04-12,27631.05,27559.18,27633.16,27505.21,254.81
2015-03-12,27559.18,27287.89,27561.43,27270.77,254.81
2015-02-12,27287.89,27314.0,27384.57,27201.33,254.81
2015-01-12,27314.0,27385.69,27385.69,27268.07,254.81
2015-11-30,27385.69,27617.45,27635.2,27275.02,254.81
2015-11-27,27617.45,27697.12,27739.1,27592.94,254.81
2015-11-26,27697.12,27743.92,27791.89,27657.81,254.81
2015-11-25,27743.92,27596.81,27743.92,27574.98,254.81
2015-11-24,27596.81,27843.55,27851.62,27584.38,254.81
2015-11-23,27843.55,28131.28,28276.57,27843.55,254.81
2015-11-20,28131.28,28203.2,28281.89,28085.14,254.81
2015-11-19,28203.2,28219.44,28244.59,28179.03,254.81
2015-11-18,28219.44,28351.28,28373.17,28207.22,254.81
2015-11-17,28351.28,28532.81,28651.68,28231.53,254.81
2015-11-16,28532.81,28841.67,28846.48,28484.05,254.81
2015-11-13,28841.67,28798.67,28846.23,28715.57,254.81
2015-12-11,28798.67,29014.78,29034.5,28778.02,254.81
2015-11-11,29014.78,28981.12,29129.49,28963.73,254.81
2015-10-11,28980.07,29168.04,29248.49,28978.92,254.81
2015-09-11,29168.04,29175.35,29232.09,29136.28,254.81
2015-06-11,29175.35,29030.97,29180.68,29013.28,254.81
2015-05-11,29030.97,29032.44,29106.32,28999.79,254.81
2015-04-11,29032.44,29052.87,29276.26,28999.74,254.81
2015-03-11,29052.87,29136.85,29160.8,29034.1,254.81
2015-02-11,29136.85,29177.72,29273.48,29061.49,254.81
2015-10-30,29177.72,29446.95,29452.13,29152.82,254.81
2015-10-29,29446.95,29396.31,29446.95,29146.95,254.81
2015-10-28,29396.31,29572.9,29578.77,29382.63,254.81
2015-10-27,29572.9,29828.95,29828.95,29366.04,254.81
2015-10-26,29828.95,30011.89,30015.06,29823.24,254.81
2015-10-23,30011.89,30025.62,30118.37,29983.72,254.81
2015-10-22,30025.62,30199.15,30243.78,29975.48,254.81
2015-10-21,30199.15,30325.11,30329.23,29931.55,254.81
2015-10-20,30325.11,30219.01,30328.91,30175.19,254.81
2015-10-19,30219.01,29834.21,30222.43,29820.94,254.81
2015-10-16,29834.21,29700.08,29881.34,29700.08,254.81
2015-10-15,29700.08,29667.24,29784.19,29555.4,254.81
2015-10-14,29668.16,30058.4,30066.88,29656.86,254.81
2015-10-13,30058.4,30231.16,30265.48,30058.05,254.81
2015-12-10,30231.16,30165.22,30306.29,30051.8,254.81
2015-09-10,30165.19,30123.2,30194.08,30105.66,254.81
2015-08-10,30123.2,30141.06,30223.71,29979.9,254.81
2015-07-10,30141.06,30330.58,30331.79,30084.12,254.81
2015-06-10,30330.58,30405.88,30405.88,30213.2,254.81
2015-05-10,30405.88,30588.41,30588.41,30387.37,254.81
2015-02-10,30588.41,31217.77,31256.16,30480.76,254.81
2015-09-30,31217.77,30825.0,31217.77,30505.37,254.81
2015-09-29,30825.0,30762.29,30825.0,30560.3,254.81
2015-09-28,30762.29,30543.17,30781.61,30525.39,254.81
2015-09-23,30543.17,30426.78,30560.93,30425.31,466.94
2015-09-22,30426.1,30265.9,30545.97,30264.77,254.81
2015-09-21,30265.9,30332.68,30564.18,30251.73,254.81
2015-09-18,30332.68,30410.39,30453.7,30131.61,254.81
2015-09-17,30410.39,30359.47,30516.15,30055.26,254.81
2015-09-16,30359.47,30311.77,30362.83,30135.28,254.81
2015-09-15,30311.77,30369.97,30525.38,30257.6,254.81
2015-09-14,30369.97,29689.08,30481.32,29689.08,254.81
2015-11-09,29689.08,29420.83,29813.96,29420.83,254.81
2015-10-09,29403.12,29454.09,29488.83,28611.89,254.81
2015-09-09,29449.9,30358.87,30364.17,29329.4,254.81
2015-08-09,30358.87,30052.2,30379.57,30038.74,254.81
2015-07-09,30052.2,29511.08,30052.29,29508.08,254.81
2015-04-09,29511.08,29390.4,29583.7,29293.57,254.81
2015-03-09,29393.77,29870.86,29870.86,29309.19,254.81
2015-02-09,29870.86,30225.34,30275.77,29789.83,254.81
2015-01-09,30225.34,29713.66,30314.73,29713.66,254.81
2015-08-31,29684.84,28814.62,29684.84,28814.62,254.81
2015-08-28,28831.97,28221.75,28833.99,28106.2,254.81
2015-08-27,28221.75,28137.65,28302.94,28053.16,254.81
2015-08-26,28137.65,28807.0,28807.0,28122.91,254.81
2015-08-25,28807.0,29214.13,29214.13,28526.29,254.81
2015-08-24,29214.13,29878.33,29889.67,29193.73,254.81
2015-08-21,29878.33,29747.57,30034.79,29462.76,254.81
2015-08-20,29747.57,30042.38,30051.97,29487.77,254.81
2015-08-19,30042.38,30112.62,30112.62,29445.78,254.81
2015-08-18,30112.62,29909.44,30112.62,29633.26,254.81
2015-08-17,29909.44,30705.62,30705.64,29879.8,254.81
2015-08-14,30705.62,30752.63,30826.09,30623.15,254.81
2015-08-13,30752.63,31106.51,31106.51,30677.39,254.81
2015-12-08,31107.11,31269.71,31279.71,30998.94,254.81
2015-11-08,31269.71,31427.68,31486.98,31194.11,254.81
2015-10-08,31446.42,31441.71,31773.68,31396.93,254.81
2015-07-08,31441.71,31495.73,31519.17,31323.54,254.81
2015-06-08,31495.73,31403.75,31614.66,31395.37,254.81
2015-05-08,31403.75,30458.86,31414.73,30458.86,254.81
2015-04-08,30458.86,30247.83,30458.86,30199.61,254.81
2015-03-08,30247.83,30180.27,30300.31,30141.61,254.81
2015-07-31,30180.27,30436.18,30455.28,30050.12,254.81
2015-07-30,30436.18,30514.17,30540.84,30347.24,254.81
2015-07-29,30510.95,30674.92,30674.98,30464.41,254.81
2015-07-28,30614.81,30807.54,30835.83,30605.83,254.81
2015-07-27,30807.54,31091.69,31102.28,30761.98,254.81
2015-07-24,31091.69,31216.72,31238.2,31030.24,254.81
2015-07-23,31216.72,31267.51,31321.78,31186.06,254.81
2015-07-22,31267.25,31332.39,31375.25,31206.27,254.81
2015-07-21,31332.39,31047.99,31338.25,30998.81,254.81
2015-07-16,31047.99,30970.51,31049.82,30483.45,254.81
2015-07-15,30970.51,31372.9,31379.28,30943.89,254.81
2015-07-14,31372.9,31628.2,31629.57,31357.96,254.81
2015-07-13,31628.2,31730.48,31845.78,31616.86,254.81
2015-10-07,31729.26,31768.23,31791.23,31682.15,254.81
2015-09-07,31768.23,32031.73,32100.34,31750.53,254.81
2015-08-07,32031.73,32380.26,32381.47,31994.24,254.81
2015-07-07,32380.26,32444.12,32507.26,32322.66,254.81
2015-06-07,32444.12,32538.34,32570.59,32382.09,254.81
2015-03-07,32538.34,32739.11,32745.16,32531.64,254.81
2015-02-07,32739.11,32863.35,32869.36,32697.13,254.81
2015-01-07,32863.43,33456.83,33470.62,32789.83,254.81
2015-06-30,33456.83,33249.19,33465.31,33030.13,254.81
2015-06-29,33249.19,32853.49,33249.19,32788.39,254.81
2015-06-26,32853.49,33121.65,33121.65,32756.16,254.81
2015-06-25,33121.65,33266.87,33266.87,33055.36,254.81
2015-06-24,33266.87,33380.84,33413.66,33229.37,254.81
2015-06-23,33380.84,33384.59,33487.98,33375.44,254.81
2015-06-22,33384.59,33257.9,33402.4,33250.14,254.81
2015-06-19,33257.9,33460.5,33483.37,33223.86,254.81
2015-06-18,33460.5,33478.42,33549.66,33381.62,254.81
2015-06-17,33478.42,33602.67,33621.2,33444.2,254.81
2015-06-16,33602.67,33719.45,33730.67,33494.42,254.81
2015-06-15,33720.64,33621.75,33720.64,33578.61,254.81
2015-12-06,33621.75,33556.35,33735.92,33556.35,254.81
2015-11-06,33556.35,33462.34,33566.03,33425.64,254.81
2015-10-06,33462.34,33492.17,33539.98,33419.42,254.81
2015-09-06,33492.17,33590.33,33612.63,33490.54,254.81
2015-08-06,33590.33,33664.91,33694.26,33548.63,254.81
2015-05-06,33664.91,33466.41,33664.91,33172.79,254.81
2015-04-06,33476.77,33879.21,33887.67,33447.06,254.81
2015-03-06,33879.21,34061.89,34065.72,33775.21,254.81
2015-02-06,34061.89,34044.65,34061.89,33969.82,254.81
2015-01-06,34044.65,34310.37,34332.94,34044.65,254.81
2015-05-28,34310.37,34355.31,34417.78,34255.29,254.81
2015-05-27,34355.31,34298.64,34355.31,33986.05,254.81
2015-05-26,34298.64,34151.81,34352.94,34147.45,254.81
2015-05-25,34151.81,34272.09,34315.41,34144.56,254.81
2015-05-22,34272.09,34459.7,34462.88,34220.11,254.81
2015-05-21,34459.7,34533.4,34533.88,34446.34,254.81
2015-05-20,34533.4,34706.93,34733.88,34504.18,254.81
2015-05-19,34706.93,34781.46,34873.57,34653.19,254.81
2015-05-18,34781.46,34439.39,34781.46,34439.39,254.81
2015-05-15,34439.52,34414.18,34482.51,34374.66,254.81
2015-05-14,34416.29,34208.3,34416.29,34199.73,254.81
2015-05-13,34208.3,34115.49,34419.32,34105.18,254.81
2015-12-05,34115.49,34341.89,34410.38,34111.51,254.81
2015-11-05,34342.07,34388.12,34388.29,34211.31,254.81
2015-08-05,34388.12,34400.48,34436.18,34370.75,254.81
2015-07-05,34400.48,34427.03,34573.68,34366.27,254.81
2015-06-05,34427.12,34600.33,34612.56,34391.74,254.81
2015-05-05,34600.33,34649.96,34830.58,34511.35,254.81
2015-04-05,34649.28,34708.11,34956.96,34509.36,254.81
2015-04-30,34708.11,34051.27,34732.54,34034.02,254.81
2015-04-29,34050.92,34129.88,34226.8,34013.24,254.81
2015-04-28,34129.88,34317.72,34319.48,34086.54,254.81
2015-04-27,34317.72,34485.72,34505.72,34297.12,254.81
2015-04-24,34485.72,34493.37,34493.37,34335.25,254.81
2015-04-23,34494.36,34529.46,34591.73,34429.71,254.81
2015-04-22,34529.46,34507.85,34570.8,34411.48,254.81
2015-04-21,34510.81,34721.61,34764.27,34354.6,254.81
2015-04-20,34730.95,35005.42,35073.89,34719.68,254.81
2015-04-17,35005.42,34832.62,35056.99,34762.42,254.81
2015-04-16,34832.62,34965.88,35194.66,34792.32,254.81
2015-04-15,34965.88,35042.33,35084.52,34947.29,254.81
2015-04-14,35043.44,35190.23,35539.03,34989.44,254.81
2015-04-13,35191.56,34930.02,35191.56,34715.4,254.81
2015-10-04,34930.02,34520.14,34967.61,34590.36,254.81
2015-09-04,34520.14,34175.24,34664.99,33994.45,254.81
2015-08-04,34175.24,34941.79,34941.79,33990.33,254.81
2015-07-04,34941.79,35728.12,35729.2,34832.62,254.81
2015-02-04,35728.12,34380.14,35843.39,34380.14,254.81
2015-01-04,34392.56,31753.15,34423.74,31753.15,254.81
2015-03-31,31753.15,31090.81,31753.15,31082.23,254.81
2015-03-30,31090.81,30570.39,31090.81,30568.03,254.81
2015-03-27,30562.93,30073.1,30577.3,30050.9,254.81
2015-03-26,30073.1,29889.84,30076.25,29889.84,254.81
2015-03-25,29889.91,29584.0,29926.16,29564.89,254.81
2015-03-24,29584.0,29505.47,29639.57,29374.1,254.81
2015-03-23,29505.47,29334.23,29515.39,29277.47,254.81
2015-03-20,29334.23,29243.91,29336.15,29178.86,254.81
2015-03-19,29243.91,29413.2,29448.15,29188.88,254.81
2015-03-18,29434.46,29561.23,29561.23,29241.93,254.81
2015-03-17,29553.69,29929.56,29949.44,29436.82,254.81
2015-03-16,29929.56,30719.36,30719.9,29922.25,254.81
2015-03-13,30719.36,30973.8,31027.63,30712.13,254.81
2015-12-03,30973.8,30869.17,31002.66,30802.54,254.81
2015-11-03,30869.17,31355.28,31401.75,30804.53,254.81
2015-10-03,31355.28,31190.45,31450.64,31190.45,254.81
2015-09-03,31195.93,31049.37,31552.95,31049.37,254.81
2015-06-03,31049.37,30365.05,31108.92,30365.05,254.81
2015-05-03,30365.05,30614.93,30648.9,30301.47,254.81
2015-04-03,30614.93,30601.13,30741.34,30535.54,254.81
2015-03-03,30601.13,30267.18,30606.38,30267.18,254.81
2015-02-03,30267.18,30103.81,30267.18,30103.81,254.81
2015-02-27,30103.81,30045.56,30154.53,29906.91,254.81
2015-02-26,30045.56,30195.56,30223.74,30019.95,254.81
2015-02-25,30195.56,30167.54,30217.67,30050.76,254.81
2015-02-24,30145.6,29793.13,30171.43,29790.46,254.81
2015-02-23,29793.13,29383.93,29854.38,29383.93,254.81
2015-02-20,29383.93,29282.04,29460.45,29036.52,254.81
2015-02-19,29282.04,29177.58,29426.16,29074.94,254.81
2015-02-18,29177.58,28452.6,29227.81,28452.6,254.81
2015-02-17,28452.6,27728.63,28575.12,27680.14,254.81
2015-02-16,27728.63,27585.26,27730.63,27423.51,254.81
2015-02-13,27585.26,27935.77,28038.5,27395.73,254.81
2015-12-02,27917.9,28721.27,28721.27,27905.55,254.81
2015-11-02,28721.27,29125.69,29127.44,28630.97,254.81
2015-10-02,29125.69,29360.55,29368.17,28965.68,254.81
2015-09-02,29360.55,29985.08,30055.86,29357.02,254.81
2015-06-02,29985.08,30200.97,30264.86,29968.74,254.81
2015-05-02,30200.97,30617.96,30682.77,30151.34,254.81
2015-04-02,30617.96,30018.35,30668.44,30002.86,254.81
2015-03-02,30018.35,29882.28,30300.75,29771.53,254.81
2015-02-02,29882.28,29562.07,29884.28,29562.07,254.81
2015-01-30,29562.07,29642.38,29660.45,29465.66,254.81
2015-01-29,29642.38,29907.66,29922.47,29590.92,254.81
2015-01-28,29907.66,29859.06,29988.46,29817.11,254.81
2015-01-27,29859.06,29779.17,29920.08,29738.46,254.81
2015-01-26,29779.17,29812.05,29856.82,29572.64,254.81
2015-01-23,29812.05,29687.93,29812.05,29687.93,254.81
2015-01-22,29687.93,29759.04,29773.74,29601.78,254.81
2015-01-21,29759.04,29819.39,29905.8,29743.12,254.81
2015-01-20,29819.39,29773.4,30139.82,29743.63,254.81
2015-01-19,29773.4,29034.89,29847.55,29034.89,254.81
2015-01-16,29032.29,28811.39,29364.93,28811.39,254.81
2015-01-15,28811.39,28740.61,29123.27,28726.61,254.81
2015-01-14,28740.61,29889.86,29937.53,28699.71,254.81
2015-01-13,29889.86,30218.82,30221.78,29445.0,254.81
